csr_id,target,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F220,F221,F222,F223,F224,F225,F226,F227,F228,F229,F230,F231,F232,F233,F234,F235,F236,F237,F238,F239,F240,F241,F242,F243,F244,F245,F246
7859,0,1,0,0,16,4,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,2,6,18,2,0,0,0,0,0,0,0,1,8,1,7,6,98,1,0,1,0,0,0,1,0,0,1,0,1,20,0,0,0,1,0,0,0,0,0,0,0,3,0,0,29,42,2,tielu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6737,0,2,0,0,26,5,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,2,0,6,6,0,0,0,0,0,0,0,1,0,0,0,25,11,65,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,4,0,0,31,47,2,tielu,M,23,,,0,,无等级,0,0,0,0,-33.727,-33.727,0,0,0,-0.011,-0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
5129,0,12,0,0,19,21,1,4,10,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,9,1,0,0,0,0,9,3,2,1,0,3,1,0,115,5,0,,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,39,45,2,lvyou,M,27,,,0,,无等级,0,0,0,0,371.724,371.724,0,0,0,-549.073,-549.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
6036,0,0,0,0,16,21,11,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,7,9,0,0,0,0,0,37,37,0,0,0,14,1,0,164,0,0,20,0,0,0,1,0,0,0,0,0,22,0,0,3,3,0,0,1,0,0,0,0,0,0,1,13,67,2,feiji,M,40,,12,0,,无等级,0,173.027,0,0.48,0,173.267,5100.154,0,-7.5,0,5096.404,0,1000,0,1000,200,0,200,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,16000,0,16000,350,0,350,0,0,0,-10000,-10000,0,0,0,6,6,4,0,4,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2311,0,13,0,0,201,175,2,23,14,0,0,0,1,0,0,0,0,0,0,0,0,13,7,0,23,0,2,37,24,1,0,0,0,0,46,0,32,3,31,3,21,14,192,0,1,,0,0,0,8,16,12,0,0,0,4,1,0,0,9,0,0,0,2,1,0,0,23,7,0,43,71,2,lvyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904,0,5,0,0,69,25,12,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,41,19,8,0,2,59,14,15,0,0,0,0,73,3,2,0,95,4,35,21,157,21,0,2,0,0,0,1,3,11,0,1,1,3,0,0,1,13,0,0,0,2,0,0,0,2,0,0,47,103,2,feiji,M,32,,2,0,,无等级,0,1.73,0,-2.4,0,0.53,2.14,0,-7.2,0,-1.46,789.88,0,0,789.88,0,280.7,280.7,0,0,0,0,0,0,4,0,0,4,0,1,1,0,0,0,0,0,0,0,1789.88,1000,0,2789.88,0,280.7,280.7,0,0,0,0,0,0,5,0,1,6,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13827,6,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,,,,,,,,,,,
7339,0,13,3,1,37,16,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,1,3,15,12,0,0,0,0,0,2,3,13,0,1,20,3,0,202,0,0,,5,0,0,1,0,2,0,0,0,10,0,0,3,2,0,0,0,0,3,0,0,3,0,0,41,68,2,lvyou,M,36,,2,0,,无等级,0,0,0,0,-88.941,-88.941,0,0,0,59.821,59.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
939,0,0,1,0,8,10,18,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,2,15,6,0,0,0,0,6,4,0,0,12,0,0,0,64,2,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,28,1,feiji,M,38,,0,0,,无等级,0,0,0,0,3.657,3.657,0,0,0,-6.894,-6.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,
1342,0,0,0,0,4,0,11,1,15,0,18,0,1,0,1,0,0,0,0,0,0,9,4,13,0,0,0,23,10,0,0,0,0,0,9,55,0,4,0,23,0,0,184,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,9,0,2,1,22,0,0,0,3,1,0,0,68,2,tielu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7873,0,4,0,2,5,0,12,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,6,33,0,0,0,29,16,8,0,0,0,0,1,36,0,0,6,0,1,1,113,0,0,1,0,0,0,9,0,0,0,0,0,1,1,0,0,3,0,0,0,0,17,0,0,2,0,0,38,46,1,tielu,M,33,,0,0,,无等级,0,19.321,0,-8.38,6.874,22.005,93.404,0,-67.88,-6.973,52.491,1600,0,0,1600,5965.3,507.5,6472.8,0,20000,0,0,20000,0,2,0,0,2,13,2,15,0,1,0,0,0,1,0,4500,0,0,4500,16190.8,532,16722.8,1141.7,30000,0,0,31141.7,0,7,0,0,7,27,3,30,1,2,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69788.52,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
3018,0,7,0,1,52,10,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,11,0,3,0,60,61,68,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,2,0,16,0,0,9,0,0,2,97,2,xchen,M,35,,,0,,无等级,0,0.486,0,0,53.482,53.968,24.733,0,1.62,977.851,1003.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
2615,0,12,0,0,38,4,0,19,38,4,0,0,1,0,0,0,0,0,0,0,0,2,34,2,1,1,31,23,74,18,0,0,0,0,2,1,4,0,64,0,10,7,208,0,0,,1,0,0,1,0,0,1,0,0,22,0,0,0,42,0,0,0,0,0,0,0,15,0,0,56,77,2,lvyou,M,41,,0,0,,无等级,0,0.001,0,0,302.627,302.628,0.011,0,0,200.447,200.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
6902,0,6,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,1,32,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,17,0,0,0,0,0,2,0,0,0,0,0,4,10,2,xchen,F,22,,1,0,,无等级,0,3.195,0,20.74,0,13.565,154.845,0,71.24,0,190.465,0,0,0,0,13220.77,1406,14626.77,0,0,0,0,0,0,0,0,0,0,24,2,26,0,0,0,0,0,0,0,4400,0,0,4400,31111.2,7909,39020.2,0,0,0,0,0,0,2,0,0,2,61,14,75,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115,1,35189,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
4260,0,9,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,31,0,0,0,0,0,0,0,0,0,2,0,0,0,31,0,0,,0,0,0,0,0,0,6,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,25,2,lvyou,M,28,,1,0,,无等级,0,0.103,0,0,0,0.103,1.108,0,0,0,1.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687,0,10,0,0,10,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,29,1,1,0,0,0,0,1,1,44,0,4,1,0,0,122,1,0,,0,0,0,0,0,0,0,0,0,43,0,0,0,5,0,2,0,1,0,0,3,6,0,0,47,34,2,lvyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168,0,1,0,0,20,4,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,18,71,3,0,4,12,5,0,0,0,0,21,4,2,0,14,1,24,15,150,1,0,8,1,0,0,0,0,0,0,0,0,3,6,0,0,31,0,0,0,1,0,0,0,11,2,0,35,74,1,feiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360,0,12,0,0,37,26,3,17,13,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,25,28,13,0,0,0,0,7,9,8,0,3,0,2,0,144,0,0,,0,0,0,0,0,0,0,0,0,16,0,0,0,13,0,0,0,1,1,0,0,1,0,3,10,29,2,lvyou,M,45,,0,0,,无等级,0,0.014,0,0,0,0.014,0.152,0,0,0,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2407,0,10,0,3,29,36,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,19,22,0,0,0,0,0,0,0,0,0,0,0,20,4,120,0,0,52,0,0,0,0,0,1,0,45,1,0,1,0,32,9,0,0,0,0,0,0,0,0,0,1,41,54,2,JIUDIAN,F,28,,,0,,无等级,0,0.103,0,5,0,2.603,1.736,0,101.16,0,52.316,0,0,0,0,5000,0,5000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13008.2,10,13018.2,0,0,0,0,0,0,0,0,0,0,5,1,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
270,1,6,0,0,14,3,0,0,3,0,0,0,2,0,0,0,0,2,0,0,0,0,12,40,106,2,0,52,5,0,0,0,0,0,84,0,0,0,65,4,5,5,194,43,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,44,31,2,xchen,M,39,,2,0,,无等级,0,275.079,0,19.78,0,284.969,3326.801,0,104.94,0,3379.271,0,0,0,0,0,3090,3090,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2000,27000,0,29000,0,5005.75,5005.75,0,0,0,0,0,0,1,0,2,3,0,8,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16037.8,1,105985.93,21,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2939,0,7,0,0,43,17,19,7,15,0,0,0,2,0,1,0,0,0,0,0,0,2,1,18,44,0,0,29,30,17,0,0,0,0,46,4,0,0,6,1,17,17,123,2,0,10,1,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,1,0,21,0,0,23,3,2,40,62,1,feiji,M,29,4,12,0,,无等级,1,13.041,914.41,0,0,927.451,692.105,9008.03,120,0,9760.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,559236,559236,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
5464,0,11,0,0,5,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,lvyou,M,31,,,0,,无等级,0,0.002,0,0,0,0.002,0.022,0,0,0,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1395,0,10,0,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,30,0,0,0,0,0,0,1,0,0,0,0,8,3,19,0,0,,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,lvyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6745,0,5,0,1,3,0,4,8,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,2,2,0,0,0,0,11,0,0,0,11,0,0,0,74,1,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,2,tielu,M,32,,0,0,,无等级,0,0.002,0,0,94.794,94.796,2.052,0,1.04,2534.119,2536.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
8043,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0,0,5,2,xchen,F,35,,0,0,,无等级,0,0.096,0,0,0,0.096,1.043,0,0,0,1.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
8012,0,2,0,0,22,6,10,2,3,0,0,0,2,0,0,0,0,1,0,1,0,0,0,4,0,2,0,29,53,0,0,0,0,0,0,0,22,0,4,0,8,34,135,0,0,0,0,0,0,11,3,2,0,1,0,5,3,0,0,10,0,0,0,1,0,0,0,0,0,0,3,72,2,tielu,M,40,1,1,0,,无等级,1,0.025,0,0,0,0.025,0.277,0,0,0,0.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
2561,0,1,0,0,1,0,9,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,10,11,0,0,0,0,0,0,0,1,1,0,2,2,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,22,2,feiji,F,30,,,0,,无等级,0,0.007,0,0,-0.398,-0.391,35.726,0,67.32,321.485,390.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1100,0,1100,300,0,300,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
1494,0,7,1,2,25,16,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,15,4,0,0,0,0,0,0,6,6,3,8,0,2,2,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,24,2,xchen,M,42,,0,0,,无等级,0,0,0,0,62.874,62.874,0.017,0,0,390.496,390.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
6297,0,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,23,1,0,37,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,2,feiji,F,66,,2,0,,无等级,0,0.207,0,0,0,0.207,2.223,0,0,0,2.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
898,0,11,0,0,18,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,1,0,2,45,1,2,10,120,2,1,,0,0,0,10,0,1,0,0,0,7,2,0,0,6,0,1,0,0,2,0,0,20,3,0,36,33,1,lvyou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9186,0,38,0,2,78,37,13,25,4,11,2,0,27,0,2,0,0,0,0,1,0,7,4,3,45,15,6,6,5,2,0,0,0,0,38,14,14,6,97,47,42,26,284,115,0,,1,0,0,20,18,18,6,16,2,8,20,0,16,28,2,2,7,2,5,14,0,30,2,6,31,116,1,lvyou,M,29,,0,0,,无等级,0,0,0,0,397.665,397.665,0,0,0,4258.143,4258.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
5238,0,37,0,0,18,12,0,0,5,0,0,0,0,0,0,0,0,30,0,0,0,0,7,0,0,0,0,1,17,3,0,0,0,0,0,0,0,0,3,0,12,1,33,7,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,12,10,2,lvyou,M,28,,,0,,无等级,0,0,0,0,1042.846,1042.846,0,0,0,-949.603,-949.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
9136,0,20,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,6,0,0,1,0,0,0,36,0,0,,0,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,33,2,lvyou,F,33,,0,0,,无等级,0,0.233,0,0,0,0.233,2.498,0,0,0,2.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9955,0,5,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,1,5,47,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10,0,0,28,27,2,xchen,F,53,,0,0,,平衡,0,245.656,0,2012.06,0,1251.686,2322.885,0,4563.88,0,4604.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1260,0,1260,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
7890,0,1,0,0,45,68,17,0,26,0,0,0,0,0,0,0,0,0,0,0,0,65,81,36,1,0,0,33,30,0,0,0,0,0,2,33,0,0,32,0,61,21,213,0,0,1,0,0,0,0,2,2,0,0,0,40,0,0,31,15,0,0,0,0,0,0,0,3,0,13,59,95,1,tielu,M,26,,0,0,,无等级,0,3.256,0,0,0,3.256,14.394,0,0,0,14.394,0,0,0,0,0,0,0,0,0,0,-39970,-39970,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,-39970,-39970,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
